date,气压(Pa）,温度（K）,100m风速（100m/s）,10米风速（10m/s）
2023/2/3 21:00,102030.0781,283.1395,9.6022,8.1334
2023/2/3 21:15,102034.5051,283.1245,9.5957,8.1432
2023/2/3 21:30,102037.636,283.1036,9.6165,8.1742
2023/2/3 21:45,102038.7458,283.0778,9.651,8.2134
2023/2/3 22:00,102037.1094,283.0482,9.6847,8.2472
2023/2/3 22:15,102032.4905,283.0167,9.7056,8.265
2023/2/3 22:30,102026.6072,282.9893,9.7151,8.2695
2023/2/3 22:45,102021.6665,282.9731,9.7187,8.2675
2023/2/3 23:00,102019.875,282.975,9.7229,8.2663
2023/2/3 23:15,102022.6158,282.9984,9.7331,8.2726
2023/2/3 23:30,102027.9761,283.0322,9.7505,8.2886
2023/2/3 23:45,102033.2195,283.0617,9.7747,8.3158
2023/2/4 0:00,102035.6094,283.0721,9.8057,8.3557
2023/2/4 0:15,102033.1222,283.0528,9.8397,8.4057
2023/2/4 0:30,102026.586,283.0101,9.8591,8.4477
2023/2/4 0:45,102017.542,282.9542,9.8429,8.46
2023/2/4 1:00,102007.5313,282.8954,9.7718,8.4219
2023/2/4 1:15,101997.6612,282.8418,9.6386,8.3243
2023/2/4 1:30,101987.3048,282.7917,9.479,8.1995
2023/2/4 1:45,101975.4015,282.7411,9.3339,8.0846
2023/2/4 2:00,101960.8906,282.6859,9.2369,8.0107
2023/2/4 2:15,101943.1578,282.6238,9.2069,7.9956
2023/2/4 2:30,101923.3735,282.5598,9.2216,8.0198
2023/2/4 2:45,101903.1544,282.5006,9.2526,8.0582
2023/2/4 3:00,101884.1172,282.4528,9.2736,8.0874
2023/2/4 3:15,101867.7923,282.4217,9.265,8.0891
2023/2/4 3:30,101855.3653,282.4064,9.234,8.0657
2023/2/4 3:45,101847.9353,282.4046,9.1926,8.0239
2023/2/4 4:00,101846.6016,282.4141,9.1534,7.9706
2023/2/4 4:15,101851.8778,282.4327,9.1284,7.9151
2023/2/4 4:30,101861.935,282.4594,9.1113,7.8615
2023/2/4 4:45,101874.3587,282.4934,9.0835,7.806
2023/2/4 5:00,101886.7344,282.534,9.0166,7.7361
2023/2/4 5:15,101897.3052,282.5796,8.8888,7.6402
2023/2/4 5:30,101906.9455,282.6259,8.7281,7.5315
2023/2/4 5:45,101917.1872,282.6678,8.5778,7.4321
2023/2/4 6:00,101929.5625,282.7003,8.4791,7.3623
2023/2/4 6:15,101945.0342,282.7202,8.4587,7.3341
2023/2/4 6:30,101962.289,282.7316,8.499,7.3388
2023/2/4 6:45,101979.4441,282.7404,8.5724,7.3637
2023/2/4 7:00,101994.6172,282.7524,8.6522,7.3966
2023/2/4 7:15,102006.3817,282.7719,8.7178,7.4286
2023/2/4 7:30,102015.1359,282.7964,8.7683,7.459
2023/2/4 7:45,102021.7343,282.8218,8.8054,7.4877
2023/2/4 8:00,102027.0313,282.8438,8.8279,7.5123
2023/2/4 8:15,102031.9174,282.8599,8.8357,7.5311
2023/2/4 8:30,102037.4281,282.8747,8.8421,7.5524
2023/2/4 8:45,102044.6349,282.8943,8.8655,7.5881
2023/2/4 9:00,102054.6094,282.9251,8.9249,7.6512
2023/2/4 9:15,102067.7675,282.9705,9.0351,7.7517
2023/2/4 9:30,102081.9028,283.0229,9.1865,7.8813
2023/2/4 9:45,102094.1531,283.0717,9.361,8.0246
2023/2/4 10:00,102101.6563,283.1068,9.5379,8.1631
2023/2/4 10:15,102102.1724,283.1207,9.696,8.2785
2023/2/4 10:30,102095.9509,283.1192,9.8188,8.3596
2023/2/4 10:45,102083.8634,283.1111,9.8927,8.3984
2023/2/4 11:00,102066.7813,283.1052,9.904,8.3873
2023/2/4 11:15,102045.6187,283.1087,9.8485,8.3253
2023/2/4 11:30,102021.4594,283.1218,9.7582,8.2384
2023/2/4 11:45,101995.4299,283.1428,9.6733,8.1593
2023/2/4 12:00,101968.6563,283.1702,9.6337,8.1197
2023/2/4 12:15,101942.0871,283.2021,9.6675,8.1417
2023/2/4 12:30,101915.9594,283.2356,9.7577,8.2093
2023/2/4 12:45,101890.3325,283.2676,9.8762,8.2974
2023/2/4 13:00,101865.2656,283.2947,9.9945,8.3805
2023/2/4 13:15,101841.0601,283.3155,10.0903,8.4392
2023/2/4 13:30,101818.9861,283.3353,10.1669,8.4807
2023/2/4 13:45,101800.5558,283.3615,10.2344,8.5192
2023/2/4 14:00,101787.2813,283.401,10.3031,8.5689
2023/2/4 14:15,101780.0244,283.4578,10.3824,8.6409
2023/2/4 14:30,101777.0453,283.5223,10.4766,8.7321
2023/2/4 14:45,101775.9537,283.5819,10.5881,8.835
2023/2/4 15:00,101774.3594,283.6238,10.7189,8.9416
2023/2/4 15:15,101770.6066,283.6388,10.8671,9.0437
2023/2/4 15:30,101765.9782,283.6331,11.0173,9.1343
2023/2/4 15:45,101762.4915,283.6162,11.1509,9.2065
2023/2/4 16:00,101762.1641,283.5977,11.2492,9.2538
2023/2/4 16:15,101766.3444,283.5856,11.2964,9.2699
2023/2/4 16:30,101773.7061,283.58,11.2872,9.2505
2023/2/4 16:45,101782.2538,283.579,11.2189,9.1919
2023/2/4 17:00,101789.9922,283.5809,11.0882,9.0898
2023/2/4 17:15,101795.6342,283.5843,10.9001,8.9464
2023/2/4 17:30,101800.7257,283.5884,10.691,8.7897
2023/2/4 17:45,101807.5208,283.593,10.5063,8.6546
2023/2/4 18:00,101818.2734,283.5976,10.3918,8.5769
2023/2/4 18:15,101834.3664,283.602,10.3804,8.5813
2023/2/4 18:30,101853.6967,283.6067,10.4481,8.6445
2023/2/4 18:45,101873.29,283.6123,10.5527,8.7285
2023/2/4 19:00,101890.1719,283.6194,10.6496,8.7921
2023/2/4 19:15,101902.1521,283.6284,10.7026,8.8037
2023/2/4 19:30,101910.1769,283.6385,10.7123,8.7703
2023/2/4 19:45,101915.9765,283.6487,10.6875,8.7086
2023/2/4 20:00,101921.2813,283.6579,10.6345,8.634
2023/2/4 20:15,101927.3388,283.6653,10.5596,8.5596
2023/2/4 20:30,101933.4659,283.671,10.4712,8.4889
2023/2/4 20:45,101938.4968,283.6754,10.3777,8.4223
2023/2/4 21:00,101941.2656,283.6788,10.2845,8.3578
2023/2/4 21:15,101940.8157,283.6822,10.1933,8.2914
2023/2/4 21:30,101937.027,283.6886,10.1038,8.2224
2023/2/4 21:45,101929.9884,283.7021,10.0167,8.1518
2023/2/4 22:00,101919.7891,283.7263,9.9334,8.0815
2023/2/4 22:15,101907.0216,283.7613,9.86,8.0171
2023/2/4 22:30,101894.2933,283.7913,9.8198,7.9784
2023/2/4 22:45,101884.7153,283.7969,9.8401,7.9886
2023/2/4 23:00,101881.3984,283.7584,9.9486,8.0711
2023/2/4 23:15,101886.1707,283.6655,10.1593,8.2387
2023/2/4 23:30,101895.7274,283.5436,10.4308,8.4597
2023/2/4 23:45,101905.481,283.4276,10.7062,8.6897
2023/2/5 0:00,101910.8438,283.3519,10.9281,8.8836
2023/2/5 0:15,101908.3944,283.3409,11.0525,9.0051
2023/2/5 0:30,101899.3771,283.3776,11.0853,9.0523
2023/2/5 0:45,101886.2025,283.4346,11.0437,9.0304
2023/2/5 1:00,101871.2813,283.4845,10.9423,8.9421
2023/2/5 1:15,101856.5212,283.5068,10.7952,8.7942
2023/2/5 1:30,101841.8189,283.5082,10.6267,8.6216
2023/2/5 1:45,101826.5686,283.5023,10.4638,8.4668
2023/2/5 2:00,101810.1641,283.5025,10.3351,8.3733
2023/2/5 2:15,101792.2488,283.5186,10.2632,8.3722
2023/2/5 2:30,101773.4643,283.5451,10.2407,8.4357
2023/2/5 2:45,101754.7016,283.5725,10.25,8.5182
2023/2/5 3:00,101736.8516,283.5916,10.2696,8.5703
2023/2/5 3:15,101720.8126,283.5962,10.2769,8.5516
2023/2/5 3:30,101707.5123,283.5927,10.252,8.4672
2023/2/5 3:45,101697.8855,283.591,10.1774,8.3347
2023/2/5 4:00,101692.8672,283.6005,10.035,8.1711
2023/2/5 4:15,101693.0287,283.6282,9.818,7.9942
2023/2/5 4:30,101697.4875,283.6693,9.5678,7.8278
2023/2/5 4:45,101704.9975,283.7161,9.3377,7.6978
2023/2/5 5:00,101714.3125,283.7608,9.1807,7.6301
2023/2/5 5:15,101724.2736,283.7971,9.1353,7.6414
2023/2/5 5:30,101734.0699,283.8236,9.1773,7.7071
2023/2/5 5:45,101742.9778,283.8402,9.2648,7.7904
2023/2/5 6:00,101750.2734,283.8469,9.3531,7.8527
2023/2/5 6:15,101755.5823,283.8449,9.4056,7.8638
2023/2/5 6:30,101759.9262,283.8399,9.4218,7.8324
2023/2/5 6:45,101764.6762,283.8392,9.4102,7.7767
2023/2/5 7:00,101771.2031,283.8499,9.3781,7.7142
2023/2/5 7:15,101780.4132,283.8767,9.3321,7.6591
2023/2/5 7:30,101791.3532,283.9151,9.2809,7.6157
2023/2/5 7:45,101802.6048,283.9578,9.2347,7.5873
2023/2/5 8:00,101812.75,283.998,9.2055,7.5782
2023/2/5 8:15,101820.7209,284.0303,9.2042,7.5926
2023/2/5 8:30,101826.8514,284.0559,9.2335,7.6293
2023/2/5 8:45,101831.8257,284.0777,9.2886,7.6809
2023/2/5 9:00,101836.3281,284.0987,9.3605,7.7359
2023/2/5 9:15,101840.778,284.1207,9.4398,7.7846
2023/2/5 9:30,101844.536,284.1424,9.5158,7.8242
2023/2/5 9:45,101846.6979,284.1612,9.575,7.8519
2023/2/5 10:00,101846.3594,284.1748,9.5991,7.8611
2023/2/5 10:15,101842.6862,284.1819,9.5765,7.8482
2023/2/5 10:30,101835.1236,284.1851,9.5285,7.8253
2023/2/5 10:45,101823.1867,284.1885,9.4833,7.8065
2023/2/5 11:00,101806.3906,284.1957,9.4634,7.801
2023/2/5 11:15,101784.7234,284.2096,9.4817,7.8118
2023/2/5 11:30,101760.0643,284.2285,9.5343,7.8385
2023/2/5 11:45,101734.7657,284.2499,9.6163,7.8829
2023/2/5 12:00,101711.1797,284.2711,9.7255,7.9487
2023/2/5 12:15,101690.93,284.2898,9.8542,8.0351
2023/2/5 12:30,101672.7257,284.305,9.9663,8.1152
2023/2/5 12:45,101654.5472,284.3163,10.0136,8.1513
2023/2/5 13:00,101634.375,284.323,9.9459,8.1047
2023/2/5 13:15,101611.0112,284.3246,9.744,7.96
2023/2/5 13:30,101586.5438,284.3205,9.4909,7.776
2023/2/5 13:45,101563.8827,284.3098,9.2834,7.6191
2023/2/5 14:00,101545.9375,284.292,9.1981,7.5367
2023/2/5 14:15,101534.691,284.2674,9.2781,7.5566
2023/2/5 14:30,101528.4184,284.241,9.4954,7.6795
2023/2/5 14:45,101524.4678,284.2188,9.8093,7.9037
2023/2/5 15:00,101520.1875,284.2069,10.176,8.2235
2023/2/5 15:15,101513.7279,284.2105,10.5545,8.6209
2023/2/5 15:30,101506.4478,284.2307,10.9256,9.0398
2023/2/5 15:45,101500.5082,284.268,11.2738,9.4131
2023/2/5 16:00,101498.0703,284.3224,11.579,9.6695
2023/2/5 16:15,101500.6118,284.3926,11.8204,9.7567
2023/2/5 16:30,101506.8775,284.4691,11.9872,9.7093
2023/2/5 16:45,101514.9291,284.5411,12.0718,9.5845
2023/2/5 17:00,101522.8281,284.5973,12.0663,9.4387
2023/2/5 17:15,101529.0237,284.6297,11.9691,9.3145
2023/2/5 17:30,101533.514,284.6428,11.8099,9.2063
2023/2/5 17:45,101536.6849,284.6438,11.6262,9.0968
2023/2/5 18:00,101538.9219,284.6403,11.4564,8.9694
2023/2/5 18:15,101540.5527,284.6383,11.33,8.8142
2023/2/5 18:30,101541.6729,284.639,11.2409,8.6457
2023/2/5 18:45,101542.3199,284.6422,11.1732,8.4838
2023/2/5 19:00,101542.5313,284.6478,11.1104,8.3471
2023/2/5 19:15,101542.3841,284.6559,11.0362,8.2455
2023/2/5 19:30,101542.1146,284.6675,10.9373,8.1569
2023/2/5 19:45,101541.9988,284.6837,10.8016,8.0516
2023/2/5 20:00,101542.3125,284.7057,10.6173,7.9007
2023/2/5 20:15,101543.2698,284.7337,10.3773,7.6837
2023/2/5 20:30,101544.8373,284.7632,10.0904,7.4132
2023/2/5 20:45,101546.9197,284.7887,9.7701,7.1101
2023/2/5 21:00,101549.4219,284.8049,9.4305,6.7952
2023/2/5 21:15,101551.5839,284.8086,9.0963,6.4941
2023/2/5 21:30,101549.9875,284.8062,8.8318,6.2516
2023/2/5 21:45,101540.5496,284.8065,8.7048,6.1131
2023/2/5 22:00,101519.1875,284.8181,8.778,6.1205
2023/2/5 22:15,101484.577,284.8466,9.0704,6.2855
2023/2/5 22:30,101446.4297,284.8847,9.4279,6.5027
2023/2/5 22:45,101417.216,284.9219,9.6493,6.6358
2023/2/5 23:00,101409.4063,284.9479,9.5301,6.5473
2023/2/5 23:15,101430.7792,284.9546,8.9455,6.1528
2023/2/5 23:30,101470.3464,284.945,8.0779,5.5653
2023/2/5 23:45,101512.428,284.9243,7.1831,4.9447
2023/2/6 0:00,101541.3438,284.8981,6.4929,4.433
2023/2/6 0:15,101545.5182,284.8711,6.1398,4.1066
2023/2/6 0:30,101529.794,284.8463,6.0332,3.9109
2023/2/6 0:45,101503.1181,284.8261,6.053,3.7761
2023/2/6 1:00,101474.4375,284.8128,6.0941,3.6459
2023/2/6 1:15,101450.9259,284.808,6.0757,3.4843
2023/2/6 1:30,101432.6631,284.8093,5.9985,3.3087
2023/2/6 1:45,101417.9555,284.8135,5.8836,3.1501
2023/2/6 2:00,101405.1094,284.8174,5.7533,3.0413
2023/2/6 2:15,101392.6538,284.819,5.6325,3.0121
2023/2/6 2:30,101380.0085,284.8207,5.5442,3.0611
2023/2/6 2:45,101366.816,284.8261,5.5063,3.1688
2023/2/6 3:00,101352.7188,284.8389,5.5303,3.306
2023/2/6 3:15,101337.6461,284.8611,5.61,3.4423
2023/2/6 3:30,101322.6758,284.8892,5.6927,3.5484
2023/2/6 3:45,101309.1722,284.9182,5.7168,3.5926
2023/2/6 4:00,101298.5,284.9431,5.623,3.5385
2023/2/6 4:15,101291.534,284.9598,5.3755,3.3646
2023/2/6 4:30,101287.1898,284.9679,5.0224,3.1103
2023/2/6 4:45,101283.8933,284.9678,4.6276,2.8242
2023/2/6 5:00,101280.0703,284.9602,4.2493,2.5409
2023/2/6 5:15,101274.7471,284.9459,3.9354,2.2836
2023/2/6 5:30,101269.3512,284.9275,3.6937,2.0724
2023/2/6 5:45,101265.9105,284.9078,3.5139,1.9237
2023/2/6 6:00,101266.4531,284.8897,3.3695,1.8375
2023/2/6 6:15,101272.3482,284.8758,3.2339,1.8087
2023/2/6 6:30,101282.3303,284.8666,3.1063,1.8303
2023/2/6 6:45,101294.4754,284.862,2.9918,1.8833
2023/2/6 7:00,101306.8594,284.8621,2.8778,1.9196
2023/2/6 7:15,101318.0235,284.8669,2.7379,1.8861
2023/2/6 7:30,101328.3705,284.8765,2.5792,1.8002
2023/2/6 7:45,101338.7686,284.8907,2.4259,1.698
2023/2/6 8:00,101350.0859,284.9096,2.3077,1.6102
2023/2/6 8:15,101362.7371,284.9367,2.2457,1.5517
2023/2/6 8:30,101375.3224,284.9904,2.2167,1.4992
2023/2/6 8:45,101385.9887,285.0925,2.1822,1.4268
2023/2/6 9:00,101392.8828,285.2651,2.1026,1.3108
2023/2/6 9:15,101394.5541,285.5154,1.948,1.1347
2023/2/6 9:30,101391.1621,285.7917,1.7268,0.91474
2023/2/6 9:45,101383.2692,286.0279,1.4635,0.69866
2023/2/6 10:00,101371.4375,286.1577,1.2073,0.62678
2023/2/6 10:15,101356.2608,286.1364,1.0776,0.86246
2023/2/6 10:30,101338.4597,286.0066,1.1823,1.2643
2023/2/6 10:45,101318.7861,285.8326,1.4356,1.6529
2023/2/6 11:00,101297.9922,285.6786,1.6672,1.9124
2023/2/6 11:15,101276.5554,285.5937,1.7639,1.9732
2023/2/6 11:30,101253.8546,285.5663,1.7247,1.8756
2023/2/6 11:45,101228.9941,285.5698,1.5831,1.6859
2023/2/6 12:00,101201.0781,285.5774,1.3758,1.4684
2023/2/6 12:15,101169.5873,285.5686,1.1453,1.2845
2023/2/6 12:30,101135.5077,285.5482,0.95221,1.1752
2023/2/6 12:45,101100.2015,285.5267,0.89499,1.18
2023/2/6 13:00,101065.0313,285.5152,1.0518,1.3147
2023/2/6 13:15,101031.2979,285.5227,1.3785,1.5495
2023/2/6 13:30,101000.0571,285.5514,1.7513,1.8082
2023/2/6 13:45,100972.3035,285.6022,2.0718,2.017
2023/2/6 14:00,100949.0313,285.6755,2.2638,2.1117
2023/2/6 14:15,100930.9216,285.769,2.2909,2.0588
2023/2/6 14:30,100917.4024,285.8689,2.224,1.9218
2023/2/6 14:45,100907.5883,285.9581,2.1413,1.7792
2023/2/6 15:00,100900.5938,286.0199,2.0925,1.6973
2023/2/6 15:15,100895.732,286.0414,2.1071,1.7257
2023/2/6 15:30,100893.1105,286.0267,2.1919,1.8496
2023/2/6 15:45,100893.0353,285.9841,2.3484,2.0253
2023/2/6 16:00,100895.8125,285.9219,2.5552,2.1877
2023/2/6 16:15,100901.5743,285.849,2.767,2.2719
2023/2/6 16:30,100909.7573,285.7778,2.9312,2.2571
2023/2/6 16:45,100919.6241,285.7211,3.0006,2.1375
2023/2/6 17:00,100930.4375,285.6921,2.9319,1.9084
2023/2/6 17:15,100941.7342,285.697,2.7053,1.5772
2023/2/6 17:30,100954.1475,285.7159,2.3896,1.204
2023/2/6 17:45,100968.5847,285.7223,2.0754,0.86543
2023/2/6 18:00,100985.9531,285.6896,1.8599,0.65103
2023/2/6 18:15,101006.6301,285.6022,1.8316,0.63766
2023/2/6 18:30,101028.8725,285.4884,1.9697,0.76743
2023/2/6 18:45,101050.4072,285.3875,2.1921,0.94123
2023/2/6 19:00,101068.9609,285.3387,2.398,1.0821
2023/2/6 19:15,101082.8694,285.3684,2.505,1.1343
2023/2/6 19:30,101092.9035,285.4507,2.5002,1.0859
2023/2/6 19:45,101100.4429,285.5468,2.39,0.93294
2023/2/6 20:00,101106.8672,285.6177,2.1802,0.66979
2023/2/6 20:15,101113.4309,285.6344,1.8763,0.30451
2023/2/6 20:30,101120.8875,285.6062,1.497,0.20378
2023/2/6 20:45,101129.8652,285.5522,1.0786,0.66593
2023/2/6 21:00,101140.9922,285.4915,0.72912,1.1394
2023/2/6 21:15,101154.2098,285.4399,0.75924,1.5755
2023/2/6 21:30,101166.7115,285.4004,1.1553,1.9525
2023/2/6 21:45,101175.004,285.3728,1.58,2.2411
2023/2/6 22:00,101175.5938,285.3568,1.8619,2.4039
2023/2/6 22:15,101167.1749,285.3516,1.9391,2.4228
2023/2/6 22:30,101157.1912,285.354,1.9464,2.3734
2023/2/6 22:45,101155.2741,285.3605,2.0718,2.3599
2023/2/6 23:00,101171.0547,285.3671,2.5088,2.4931
2023/2/6 23:15,101210.2799,285.3712,3.3749,2.8542
2023/2/6 23:30,101263.1583,285.3733,4.4894,3.3691
2023/2/6 23:45,101316.0143,285.3751,5.5981,3.9139
2023/2/7 0:00,101355.1719,285.3782,6.4484,4.3604
2023/2/7 0:15,101370.8259,285.3836,6.857,4.6133
2023/2/7 0:30,101368.653,285.39,6.9151,4.7057
2023/2/7 0:45,101358.2005,285.3955,6.7819,4.7035
2023/2/7 1:00,101349.0156,285.3983,6.6173,4.6727
2023/2/7 1:15,101348.2183,285.3968,6.5478,4.6674
2023/2/7 1:30,101353.2191,285.3907,6.5671,4.6904
2023/2/7 1:45,101359.0009,285.38,6.6344,4.7311
2023/2/7 2:00,101360.5469,285.3647,6.7082,4.7781
2023/2/7 2:15,101354.3759,285.3454,6.7541,4.8211
2023/2/7 2:30,101343.1495,285.3251,6.7639,4.8512
2023/2/7 2:45,101331.0652,285.3073,6.7355,4.8585
2023/2/7 3:00,101322.3203,285.2957,6.6653,4.8307
2023/2/7 3:15,101319.9039,285.2923,6.5611,4.7669
2023/2/7 3:30,101321.9711,285.2934,6.4816,4.7201
2023/2/7 3:45,101325.4687,285.2939,6.4983,4.7581
2023/2/7 4:00,101327.3438,285.2885,6.6828,4.9489
2023/2/7 4:15,101325.7962,285.2741,7.067,5.3234
2023/2/7 4:30,101324.0395,285.2559,7.5223,5.7625
2023/2/7 4:45,101326.5404,285.2414,7.8798,6.1103
2023/2/7 5:00,101337.7656,285.2377,7.9708,6.2114
2023/2/7 5:15,101360.5879,285.2495,7.6923,5.9694
2023/2/7 5:30,101391.5046,285.2704,7.1934,5.5178
2023/2/7 5:45,101425.419,285.2915,6.6818,5.0441
2023/2/7 6:00,101457.2344,285.3036,6.3562,4.7298
2023/2/7 6:15,101482.9895,285.3006,6.3531,4.7027
2023/2/7 6:30,101503.2644,285.287,6.5874,4.8924
2023/2/7 6:45,101519.7742,285.2705,6.9204,5.1783
2023/2/7 7:00,101534.2344,285.2585,7.2079,5.4342
2023/2/7 7:15,101548.2176,285.2567,7.3333,5.5576
2023/2/7 7:30,101562.7269,285.2632,7.3105,5.5564
2023/2/7 7:45,101578.6228,285.2742,7.1878,5.4678
2023/2/7 8:00,101596.7656,285.2859,7.0145,5.3294
2023/2/7 8:15,101617.4295,285.296,6.8359,5.1769
2023/2/7 8:30,101638.5427,285.3067,6.6788,5.0382
2023/2/7 8:45,101657.447,285.3216,6.5652,4.9395
2023/2/7 9:00,101671.4844,285.3442,6.5167,4.9069
2023/2/7 9:15,101678.7872,285.3767,6.5456,4.9556
2023/2/7 9:30,101680.6502,285.4146,6.6253,5.0559
2023/2/7 9:45,101679.1588,285.4524,6.719,5.1668
2023/2/7 10:00,101676.3984,285.4843,6.7894,5.2472
2023/2/7 10:15,101673.9391,285.5052,6.8114,5.27
2023/2/7 10:30,101671.2893,285.5132,6.8052,5.2557
2023/2/7 10:45,101667.4421,285.5069,6.8003,5.2335
2023/2/7 11:00,101661.3906,285.4852,6.8225,5.2283
2023/2/7 11:15,101652.2851,285.4477,6.8899,5.2562
2023/2/7 11:30,101639.9046,285.3985,6.9984,5.3105
2023/2/7 11:45,101624.185,285.3425,7.1399,5.3796
2023/2/7 12:00,101605.0625,285.2848,7.3066,5.451
2023/2/7 12:15,101582.7068,285.2302,7.4897,5.5137
2023/2/7 12:30,101558.2223,285.1829,7.6765,5.5706
2023/2/7 12:45,101532.9469,285.1471,7.8538,5.6286
2023/2/7 13:00,101508.2188,285.1269,8.0084,5.6955
2023/2/7 13:15,101485.3354,285.1243,8.1279,5.7743
2023/2/7 13:30,101465.4328,285.1327,8.2006,5.8486
2023/2/7 13:45,101449.6069,285.1436,8.2154,5.8961
2023/2/7 14:00,101438.9531,285.1484,8.1603,5.8938
2023/2/7 14:15,101434.1444,285.1413,8.031,5.8269
2023/2/7 14:30,101434.1616,285.1282,7.8543,5.7158
2023/2/7 14:45,101437.5629,285.1176,7.6648,5.5904
2023/2/7 15:00,101442.9063,285.1182,7.4969,5.4811
2023/2/7 15:15,101449.1695,285.1355,7.3792,5.4135
2023/2/7 15:30,101457.0087,285.1613,7.3118,5.392
2023/2/7 15:45,101467.4999,285.1846,7.2868,5.4139
2023/2/7 16:00,101481.7188,285.194,7.2937,5.4752
2023/2/7 16:15,101500.1733,285.1818,7.3251,5.572
2023/2/7 16:30,101521.0995,285.1543,7.3883,5.7002
2023/2/7 16:45,101542.1654,285.1216,7.4958,5.8569
2023/2/7 17:00,101561.0391,285.0936,7.6601,6.0394
2023/2/7 17:15,101576.1544,285.0778,7.885,6.2405
2023/2/7 17:30,101589.0084,285.073,8.1375,6.4346
2023/2/7 17:45,101601.8641,285.0756,8.3727,6.5883
2023/2/7 18:00,101616.9844,285.0818,8.5442,6.6663
2023/2/7 18:15,101635.9392,285.0892,8.6238,6.6513
2023/2/7 18:30,101657.5269,285.0991,8.6511,6.5873
2023/2/7 18:45,101679.8532,285.1141,8.6791,6.5287
2023/2/7 19:00,101701.0234,285.1365,8.756,6.5229
2023/2/7 19:15,101719.6472,285.1676,8.9151,6.603
2023/2/7 19:30,101736.3496,285.203,9.1326,6.7525
2023/2/7 19:45,101752.2601,285.2373,9.3674,6.9392
2023/2/7 20:00,101768.5078,285.2648,9.5714,7.1218
2023/2/7 20:15,101785.8445,285.2811,9.7036,7.2616
2023/2/7 20:30,101803.512,285.2858,9.7698,7.356
2023/2/7 20:45,101820.3747,285.2797,9.7904,7.4153
2023/2/7 21:00,101835.2969,285.2636,9.7871,7.4516
2023/2/7 21:15,101847.4398,285.2394,9.7827,7.4787
2023/2/7 21:30,101857.152,285.2133,9.8033,7.5164
2023/2/7 21:45,101865.0793,285.1929,9.8736,7.5833
2023/2/7 22:00,101871.8672,285.1855,10.0155,7.6952
2023/2/7 22:15,101877.9776,285.1951,10.2338,7.8558
2023/2/7 22:30,101883.1386,285.2113,10.4747,8.0319
2023/2/7 22:45,101886.8943,285.2202,10.6709,8.1822
2023/2/7 23:00,101888.7891,285.2079,10.7567,8.2667
2023/2/7 23:15,101888.5171,285.1645,10.6918,8.2605
2023/2/7 23:30,101886.3718,285.0966,10.5335,8.1962
2023/2/7 23:45,101882.7965,285.0149,10.3634,8.1213
2023/2/8 0:00,101878.2344,284.9301,10.2628,8.0838
2023/2/8 0:15,101873.0423,284.8511,10.2907,8.1201
2023/2/8 0:30,101867.2315,284.7806,10.42,8.217
2023/2/8 0:45,101860.7268,284.7195,10.6002,8.3465
2023/2/8 1:00,101853.4531,284.6688,10.7793,8.4783
2023/2/8 1:15,101845.4726,284.6286,10.9141,8.5865
2023/2/8 1:30,101837.3974,284.5956,10.9976,8.6651
2023/2/8 1:45,101829.977,284.5659,11.0322,8.714
2023/2/8 2:00,101823.9609,284.5353,11.0207,8.733
2023/2/8 2:15,101819.8134,284.5005,10.9678,8.7227
2023/2/8 2:30,101816.8575,284.4617,10.8877,8.6915
2023/2/8 2:45,101814.131,284.4196,10.7964,8.6496
2023/2/8 3:00,101810.6719,284.3751,10.7109,8.6077
2023/2/8 3:15,101805.8846,284.3294,10.6459,8.5762
2023/2/8 3:30,101800.6414,284.2852,10.6031,8.5603
2023/2/8 3:45,101796.1809,284.2456,10.5794,8.562
2023/2/8 4:00,101793.7422,284.2136,10.5691,8.5808
2023/2/8 4:15,101794.3844,284.1915,10.5662,8.6137
2023/2/8 4:30,101798.4481,284.178,10.5716,8.6556
2023/2/8 4:45,101806.0945,284.1712,10.5892,8.7024
2023/2/8 5:00,101817.4844,284.1691,10.6238,8.7508
2023/2/8 5:15,101832.5421,284.1693,10.6758,8.7963
2023/2/8 5:30,101850.2449,284.169,10.7257,8.8295
2023/2/8 5:45,101869.333,284.1651,10.7492,8.839
2023/2/8 6:00,101888.5469,284.1544,10.7213,8.8134
2023/2/8 6:15,101906.8701,284.1352,10.6291,8.7478
2023/2/8 6:30,101924.259,284.1119,10.5088,8.6663
2023/2/8 6:45,101940.9129,284.0902,10.4092,8.6003
2023/2/8 7:00,101957.0313,284.076,10.3785,8.581
2023/2/8 7:15,101972.6245,284.0732,10.4476,8.6284
2023/2/8 7:30,101986.9468,284.0786,10.5767,8.7178
2023/2/8 7:45,101999.0633,284.087,10.7085,8.8133
2023/2/8 8:00,102008.0391,284.0936,10.7859,8.8793
2023/2/8 8:15,102013.5185,284.0932,10.7699,8.8902
2023/2/8 8:30,102017.4626,284.0811,10.6932,8.8603
2023/2/8 8:45,102022.4118,284.0529,10.6063,8.8139
2023/2/8 9:00,102030.9063,284.0039,10.5603,8.7752
2023/2/8 9:15,102044.2996,283.9333,10.5936,8.7644
2023/2/8 9:30,102059.1987,283.8554,10.6934,8.786
2023/2/8 9:45,102071.0239,283.7884,10.8322,8.8393
2023/2/8 10:00,102075.1953,283.7504,10.9816,8.9228
2023/2/8 10:15,102068.499,283.7528,11.1176,9.0326
2023/2/8 10:30,102053.1839,283.7805,11.2331,9.1534
2023/2/8 10:45,102032.8648,283.8119,11.3254,9.2668
